Os02g0599500	AT3G07580
Os02g0599500	AT5G48335
Os02g0600100	AT4G24820
Os02g0600200	AT1G67700
Os02g0600400	AT3G27300
Os02g0600400	AT5G40760
Os02g0601300	AT1G13440
Os02g0601300	AT3G04120
Os02g0601600	AT3G04130
Os02g0601700	AT3G01750
Os02g0601800	AT3G01770
Os02g0601800	AT3G27260
Os02g0601800	AT5G14270
Os02g0601800	AT5G63320
Os02g0602000	AT1G67590
Os02g0602400	AT4G14605
Os02g0602500	AT3G18790
Os02g0602800	AT1G05785
Os02g0603000	AT3G25250
Os02g0603000	AT4G13000
Os02g0603100	AT1G65380
Os02g0603800	AT5G60600
Os02g0604000	AT5G03980
Os02g0604300	AT2G43240
Os02g0604300	AT3G59360
Os02g0604600	AT1G47210
Os02g0604600	AT1G47220
Os02g0604600	AT1G47230
Os02g0604600	AT5G43080
Os02g0604700	AT1G47210
Os02g0604700	AT1G47220
Os02g0604700	AT1G47230
Os02g0604700	AT5G43080
Os02g0604800	AT1G47210
Os02g0604800	AT1G47220
Os02g0604800	AT1G47230
Os02g0604800	AT5G43080
Os02g0605000	AT1G47210
Os02g0605000	AT1G47220
Os02g0605000	AT1G47230
Os02g0605000	AT5G43080
Os02g0605500	AT3G11950
Os02g0605600	AT3G03340
Os02g0605600	AT5G17440
Os02g0606200	AT1G06040
Os02g0606200	AT2G31380
Os02g0606800	AT2G22570
Os02g0607000	AT1G47210
Os02g0607000	AT1G47220
Os02g0607000	AT1G47230
Os02g0607000	AT5G43080
Os02g0607100	AT1G47210
Os02g0607100	AT1G47220
Os02g0607100	AT1G47230
Os02g0607100	AT5G43080
Os02g0607400	AT1G47210
Os02g0607400	AT1G47220
Os02g0607400	AT1G47230
Os02g0607400	AT5G43080
Os02g0607700	AT3G59710
Os02g0608100	AT1G52520
Os02g0608100	AT1G80010
Os02g0608300	AT1G52520
Os02g0608300	AT1G80010
Os02g0608400	AT1G65540
Os02g0608400	AT3G59820
Os02g0608500	AT2G31800
Os02g0608500	AT2G43850
Os02g0608500	AT3G59830
Os02g0608550	AT2G31810
Os02g0608550	AT5G16290
Os02g0608600	AT2G31810
Os02g0608600	AT5G16290
Os02g0608801	AT5G03980
Os02g0609400	AT3G07580
Os02g0609400	AT5G48335
Os02g0610400	AT1G79880
Os02g0610400	AT4G32720
Os02g0610600	AT2G24590
Os02g0610600	AT4G31580
Os02g0611400	AT1G19520
Os02g0611500	AT2G24050
Os02g0611500	AT4G30680
Os02g0611500	AT5G57870
Os02g0611800	AT5G48930
Os02g0612000	AT5G17710
Os02g0612100	AT1G80860
Os02g0612300	AT5G44200
Os02g0612700	AT2G24240
Os02g0612700	AT4G30940
Os02g0612800	AT1G15940
Os02g0612800	AT1G80810
Os02g0612800	AT4G31880
Os02g0612800	AT5G10950
Os02g0612900	AT5G58070
Os02g0613000	AT4G32060
Os02g0613100	AT3G42180
Os02g0613100	AT5G11130
Os02g0613100	AT5G20260
Os02g0613100	AT5G33290
Os02g0613200	AT1G15740
Os02g0613600	AT1G80500
Os02g0613900	AT1G80050
Os02g0614100	AT4G32272
Os02g0614300	AT5G17430
Os02g0614500	AT1G34020
Os02g0614500	AT4G09810
Os02g0614500	AT4G39390
Os02g0614600	AT3G19370
Os02g0614700	AT4G06536
Os02g0616300	AT2G27880
Os02g0617100	AT2G20240
Os02g0617100	AT4G28760
Os02g0617100	AT5G43880
Os02g0617300	AT2G20190
Os02g0617400	AT4G28780
Os02g0617400	AT5G18430
Os02g0617500	AT3G27730
Os02g0617700	AT5G14580
Os02g0618100	AT5G40370
Os02g0618200	AT5G61380
Os02g0618250	AT2G20490
Os02g0618400	AT3G24310
Os02g0618400	AT3G30210
Os02g0618400	AT4G13480
Os02g0619600	AT2G38970
Os02g0619600	AT3G54780
Os02g0620100	AT5G35520
Os02g0620500	AT4G28700
Os02g0620600	AT4G28700
Os02g0621300	AT1G02190
Os02g0621300	AT1G02205
Os02g0621300	AT2G37700
Os02g0621500	AT3G24800
Os02g0621700	AT2G20420
Os02g0621800	AT1G03990
Os02g0621800	AT3G23410
Os02g0621800	AT4G28570
Os02g0622100	AT3G23340
Os02g0622100	AT4G14340
Os02g0622200	AT2G34980
Os02g0622300	AT2G20450
Os02g0622300	AT4G27090
Os02g0622400	AT2G33470
Os02g0623400	AT2G31160
Os02g0623500	AT3G13490
Os02g0623932	AT1G16110
Os02g0623932	AT1G16120
Os02g0623932	AT1G16130
Os02g0623932	AT1G16150
Os02g0623932	AT1G16160
Os02g0623932	AT1G16260
Os02g0623932	AT1G17910
Os02g0623932	AT1G19390
Os02g0623932	AT1G69730
Os02g0623932	AT1G79670
Os02g0623932	AT1G79680
Os02g0623932	AT4G31100
Os02g0623932	AT4G31110
Os02g0624400	AT5G18480
Os02g0625000	AT1G04400
Os02g0625300	AT1G08650
Os02g0625300	AT3G04530
Os02g0625500	AT3G09820
Os02g0625500	AT5G03300
Os02g0626100	AT2G37040
Os02g0626100	AT3G10340
Os02g0626100	AT3G53260
Os02g0626100	AT5G04230
Os02g0626400	AT2G37040
Os02g0626400	AT3G10340
Os02g0626400	AT3G53260
Os02g0626400	AT5G04230
Os02g0626600	AT2G37040
Os02g0626600	AT3G10340
Os02g0626600	AT3G53260
Os02g0626600	AT5G04230
Os02g0627100	AT2G37040
Os02g0627100	AT3G10340
Os02g0627100	AT3G53260
Os02g0627100	AT5G04230
Os02g0627700	AT2G28260
Os02g0627800	AT1G34460
Os02g0627800	AT2G26760
Os02g0627800	AT3G11520
Os02g0627800	AT4G37490
Os02g0627800	AT5G06150
Os02g0628000	AT2G28305
Os02g0628000	AT2G37210
Os02g0628000	AT3G53450
Os02g0628200	AT2G28315
Os02g0628600	AT2G28350
Os02g0628600	AT4G30080
Os02g0629200	AT2G37170
Os02g0629200	AT2G37180
Os02g0629200	AT2G39010
Os02g0629200	AT3G53420
Os02g0629200	AT3G54820
Os02g0629200	AT5G60660
Os02g0629400	AT2G02220
Os02g0631000	AT2G24330
Os02g0631000	AT4G31080
Os02g0631500	AT2G39260
Os02g0631601	AT2G39260
Os02g0631700	AT1G10470
Os02g0631700	AT1G19050
Os02g0631700	AT1G59940
Os02g0631700	AT1G74890
Os02g0631700	AT3G48100
Os02g0631700	AT5G62920
Os02g0632500	AT1G10870
Os02g0632500	AT1G60860
Os02g0633000	AT1G05800
Os02g0633000	AT2G31690
Os02g0633200	AT2G17140
Os02g0633300	AT1G65730
Os02g0633400	AT2G24490
Os02g0633400	AT3G02920
Os02g0634100	AT3G22250
Os02g0634500	AT5G23140
Os02g0634700	AT5G23210
Os02g0634800	AT5G25760
Os02g0634900	AT1G16470
Os02g0634900	AT1G79210
Os02g0635000	AT5G22300
Os02g0635200	AT5G22300
Os02g0635700	AT5G08320
Os02g0636300	AT1G12770
Os02g0636400	AT5G23340
Os02g0636600	AT5G08350
Os02g0636600	AT5G23350
Os02g0636600	AT5G23360
Os02g0636600	AT5G23370
Os02g0636700	AT5G08350
Os02g0636700	AT5G23350
Os02g0636700	AT5G23360
Os02g0636700	AT5G23370
Os02g0637700	AT5G24760
Os02g0637800	AT5G23390
Os02g0637900	AT1G73350
Os02g0638300	AT5G08410
Os02g0638300	AT5G23440
Os02g0638650	AT2G20880
Os02g0638650	AT2G46310
Os02g0638650	AT4G28140
Os02g0638900	AT3G15470
Os02g0638900	AT5G54200
Os02g0639000	AT4G21670
Os02g0639600	AT4G04930
Os02g0639700	AT3G15390
Os02g0639800	AT4G03510
Os02g0639800	AT4G27470
Os02g0639800	AT4G28270
Os02g0639900	AT1G03680
Os02g0639900	AT4G03520
Os02g0640300	AT3G48890
Os02g0640300	AT5G52240
Os02g0640600	AT1G01800
Os02g0640600	AT2G24190
Os02g0640600	AT3G61220
Os02g0640800	AT1G01800
Os02g0640800	AT2G24190
Os02g0640800	AT3G61220
Os02g0641100	AT3G45150
Os02g0641100	AT5G41030
Os02g0641800	AT2G45810
Os02g0641800	AT3G61240
Os02g0642200	AT1G63295
Os02g0642200	AT2G45820
Os02g0642200	AT3G48940
Os02g0642200	AT3G61260
Os02g0642200	AT4G00670
Os02g0642200	AT5G23750
Os02g0642300	AT4G25570
Os02g0642700	AT1G63420
Os02g0642700	AT2G45830
Os02g0642700	AT2G45840
Os02g0642700	AT3G48980
Os02g0642700	AT3G61270
Os02g0642700	AT3G61280
Os02g0642700	AT3G61290
Os02g0642700	AT5G23850
Os02g0643000	AT3G60600
Os02g0643200	AT2G45190
Os02g0643200	AT4G00180
Os02g0643500	AT1G12250
Os02g0643600	AT1G12260
Os02g0643600	AT1G62700
Os02g0643600	AT5G62380
Os02g0643800	AT4G12410
Os02g0643800	AT4G22620
Os02g0643900	AT3G60720
Os02g0644000	AT1G62710
Os02g0644100	AT1G12270
Os02g0644100	AT1G62740
Os02g0644100	AT4G12400
Os02g0644600	AT1G13800
Os02g0644600	AT2G26790
Os02g0644700	AT1G08510
Os02g0644900	AT2G47600
Os02g0645100	AT2G21300
Os02g0645100	AT3G51150
Os02g0645100	AT4G24170
Os02g0645100	AT4G38950
Os02g0645100	AT5G42490
Os02g0645100	AT5G66310
Os02g0646200	AT1G75540
Os02g0646200	AT4G39070
Os02g0646500	AT4G36250
Os02g0647300	AT5G66330
Os02g0647900	AT4G36250
Os02g0648100	AT1G33260
Os02g0648100	AT4G10390
Os02g0648300	AT1G33240
Os02g0649300	AT2G46680
Os02g0649300	AT3G61890
Os02g0649700	AT3G47060
Os02g0649700	AT5G58870
Os02g0649800	AT2G46650
Os02g0649900	AT4G24120
Os02g0649900	AT5G24380
Os02g0649900	AT5G53550
Os02g0650300	AT4G24120
Os02g0650300	AT5G24380
Os02g0650300	AT5G53550
Os02g0650500	AT4G17660
Os02g0650500	AT5G47070
Os02g0650800	AT1G05490
Os02g0650800	AT3G24340
Os02g0650900	AT5G07440
Os02g0651000	AT5G51170
Os02g0651300	AT5G61670
Os02g0652000	AT2G44740
Os02g0652000	AT5G07450
Os02g0652000	AT5G61650
Os02g0652100	AT2G44745
Os02g0652300	AT2G44770
Os02g0652300	AT3G60260
Os02g0652550	AT5G47180
Os02g0652600	AT4G17560
Os02g0652600	AT5G47190
Os02g0652800	AT4G17550
Os02g0653400	AT1G24420
Os02g0653400	AT1G24430
Os02g0653400	AT3G26040
Os02g0653400	AT3G30280
Os02g0653400	AT4G15390
Os02g0653400	AT4G15400
Os02g0653400	AT5G23970
Os02g0653400	AT5G47950
Os02g0653400	AT5G47980
Os02g0653800	AT4G17530
Os02g0653800	AT5G47200
Os02g0653900	AT4G16820
Os02g0654000	AT4G16800
Os02g0654100	AT4G16800
Os02g0654500	AT4G17510
Os02g0654600	AT1G02110
Os02g0654600	AT3G60320
Os02g0655100	AT2G44850
Os02g0655300	AT2G43090
Os02g0655300	AT2G43100
Os02g0655300	AT3G58990
Os02g0655500	AT4G17486
Os02g0655500	AT5G47310
Os02g0655700	AT1G05940
Os02g0655800	AT5G07620
Os02g0655800	AT5G61570
Os02g0656200	AT5G51290
Os02g0656300	AT3G48150
Os02g0656600	AT2G44940
Os02g0656600	AT3G60490
Os02g0656600	AT4G31060
Os02g0657000	AT2G44940
Os02g0657000	AT3G60490
Os02g0657000	AT4G31060
Os02g0657600	AT3G57560
Os02g0658000	AT4G16670
Os02g0658000	AT4G17350
Os02g0658000	AT5G47440
Os02g0658100	AT4G17340
Os02g0658100	AT5G47450
Os02g0658500	AT5G07670
Os02g0658500	AT5G51370
Os02g0658500	AT5G51380
Os02g0658600	AT1G65680
Os02g0658800	AT1G65680
Os02g0658900	AT3G24315
Os02g0659700	AT1G35250
Os02g0659700	AT1G35290
Os02g0659700	AT1G68260
Os02g0659700	AT1G68280
Os02g0660800	AT1G35250
Os02g0660800	AT1G35290
Os02g0660800	AT1G68260
Os02g0660800	AT1G68280
Os02g0661000	AT3G03490
Os02g0661000	AT5G17550
Os02g0661400	AT2G01818
Os02g0661600	AT1G62520
Os02g0661600	AT4G12450
Os02g0661600	AT4G22560
Os02g0661800	AT4G22550
Os02g0661900	AT4G00170
Os02g0662000	AT4G22513
Os02g0662000	AT4G22520
Os02g0662000	AT4G22610
Os02g0662100	AT5G46890
Os02g0662100	AT5G46900
Os02g0662200	AT4G16510
Os02g0662700	AT2G45160
Os02g0662700	AT3G60630
Os02g0662700	AT4G00150
Os02g0663100	AT2G45160
Os02g0663100	AT3G60630
Os02g0663100	AT4G00150
Os02g0663300	AT2G45540
Os02g0663300	AT3G60920
Os02g0663800	AT1G01750
Os02g0663800	AT4G00680
Os02g0663800	AT4G25590
Os02g0663800	AT5G52360
Os02g0664000	AT4G11600
Os02g0664100	AT1G71220
Os02g0664200	AT1G71220
Os02g0664300	AT4G20850
Os02g0665000	AT1G79750
Os02g0665000	AT5G11670
Os02g0665000	AT5G25880
Os02g0665200	AT4G11440
Os02g0665500	AT2G45910
Os02g0666300	AT1G63700
Os02g0666500	AT1G01600
Os02g0666500	AT1G63710
Os02g0666500	AT2G45970
Os02g0666500	AT4G00360
Os02g0666600	AT1G08160
Os02g0666600	AT5G22870
Os02g0666700	AT5G03555
Os02g0666800	AT2G23940
Os02g0666800	AT4G30500
Os02g0667000	AT1G76065
Os02g0667500	AT2G16970
Os02g0667500	AT2G16980
Os02g0667500	AT2G16990
Os02g0667500	AT5G42210
Os02g0667600	AT2G41990
Os02g0667600	AT4G35170
Os02g0668100	AT4G38460
Os02g0668400	AT1G20370
Os02g0668400	AT1G76120
Os02g0668500	AT4G35750
Os02g0669900	AT1G20530
Os02g0669900	AT2G17110
Os02g0669900	AT4G35240
Os02g0670000	AT4G38360
Os02g0670100	AT1G76360
Os02g0670100	AT5G11360
Os02g0670100	AT5G11400
Os02g0670100	AT5G11410
Os02g0670100	AT5G25440
Os02g0670400	AT3G51880
Os02g0670900	AT2G42005
Os02g0670900	AT4G38250
Os02g0670900	AT5G65990
Os02g0671300	AT1G31050
Os02g0672100	AT1G14580
Os02g0672100	AT2G02070
Os02g0672100	AT2G02080
Os02g0672200	AT1G48410
Os02g0672400	AT1G09290
Os02g0672500	AT1G17530
Os02g0672500	AT1G72750
Os02g0672600	AT4G10760
Os02g0672700	AT1G01210
Os02g0672700	AT4G07950
Os02g0673000	AT4G00910
Os02g0673100	AT4G00910
Os02g0673500	AT1G64625
Os02g0673600	AT1G01230
Os02g0673600	AT5G42000
Os02g0674700	AT1G12760
Os02g0674700	AT1G63170
Os02g0674700	AT3G61180
Os02g0674700	AT4G11680
Os02g0674800	AT3G61150
Os02g0674800	AT4G00730
Os02g0674800	AT4G25530
Os02g0674800	AT5G52170
Os02g0675700	AT2G45750
Os02g0675700	AT4G00750
Os02g0675800	AT1G12710
Os02g0675800	AT1G63090
Os02g0675800	AT3G61060
Os02g0675800	AT5G52120
Os02g0676000	AT1G12640
Os02g0676000	AT1G63050
Os02g0676400	AT4G23030
Os02g0676400	AT5G52050
Os02g0676800	AT1G12630
Os02g0676800	AT5G52020
Os02g0677300	AT1G12610
Os02g0677300	AT1G63030
Os02g0677300	AT4G25470
Os02g0677300	AT4G25480
Os02g0677300	AT4G25490
Os02g0677300	AT5G51990
Os02g0677600	AT5G62140
Os02g0677700	AT4G25440
Os02g0677700	AT5G51980
Os02g0677800	AT3G60770
Os02g0677800	AT4G00100
Os02g0678200	AT1G63010
Os02g0678200	AT4G11810
Os02g0678200	AT4G22990
Os02g0678300	AT1G12570
Os02g0678400	AT1G63000
Os02g0678800	AT2G45480
Os02g0679200	AT1G74900
Os02g0679500	AT2G46710
Os02g0680400	AT4G01320
Os02g0680500	AT3G20730
Os02g0680600	AT1G63970
Os02g0680700	AT1G01520
Os02g0680700	AT4G01280
Os02g0680700	AT5G52660
Os02g0681000	AT4G00234
Os02g0681000	AT4G00290
Os02g0681100	AT1G01570
Os02g0681100	AT4G00295
Os02g0681200	AT1G63840
Os02g0681200	AT3G61460
Os02g0681200	AT4G11360
Os02g0681200	AT4G11370
Os02g0681200	AT5G41400
Os02g0681900	AT5G52510
Os02g0682500	AT5G24520
Os02g0682600	AT1G61570
Os02g0683500	AT1G01030
Os02g0683500	AT2G46870
Os02g0683500	AT3G61970
Os02g0684150	AT1G65780
Os02g0684150	AT1G65810
Os02g0684150	AT4G05540
Os02g0684150	AT5G37030
Os02g0684150	AT5G37140
Os02g0684150	AT5G37150
Os02g0684150	AT5G37160
Os02g0684150	AT5G37165
Os02g0684150	AT5G52090
Os02g0684300	AT1G73240
Os02g0684900	AT1G65920
Os02g0685600	AT5G06750
Os02g0686100	AT1G20823
Os02g0686100	AT1G76410
Os02g0686300	AT1G14590
Os02g0686300	AT2G02061
Os02g0686300	AT4G19970
Os02g0686300	AT4G19975
Os02g0686300	AT5G44820
Os02g0686400	AT4G26870
Os02g0686400	AT4G31180
Os02g0686600	AT3G49320
Os02g0687900	AT1G33540
Os02g0687900	AT1G73270
Os02g0687900	AT1G73280
Os02g0687900	AT1G73290
Os02g0687900	AT1G73300
Os02g0687900	AT1G73310
Os02g0687900	AT2G22920
Os02g0687900	AT2G22960
Os02g0687900	AT2G22970
Os02g0687900	AT2G22980
Os02g0687900	AT2G22990
Os02g0687900	AT2G23000
Os02g0687900	AT2G23010
Os02g0687900	AT3G10450
Os02g0687900	AT3G12203
Os02g0687900	AT3G12220
Os02g0687900	AT3G12230
Os02g0687900	AT3G12240
Os02g0687900	AT5G09640
Os02g0687900	AT5G36180
Os02g0688500	AT2G44660
Os02g0688900	AT1G12730
Os02g0688900	AT1G63110
Os02g0689200	AT1G09860
Os02g0689200	AT1G19770
Os02g0689200	AT1G44750
Os02g0689200	AT1G47603
Os02g0689200	AT1G57943
Os02g0689200	AT1G57980
Os02g0689200	AT1G57990
Os02g0689200	AT1G75470
Os02g0689200	AT4G08700
Os02g0689200	AT5G41160
Os02g0689700	AT3G20230
Os02g0689800	AT3G12810
Os02g0689900	AT1G32450
Os02g0689900	AT4G21680
Os02g0690500	AT2G35350
Os02g0690700	AT5G46630
Os02g0690800	AT4G17830
Os02g0691500	AT5G46690
Os02g0692000	AT1G72220
Os02g0692000	AT3G03550
Os02g0692000	AT4G17905
Os02g0692000	AT4G33565
Os02g0692000	AT5G17600
Os02g0693200	AT5G16650
Os02g0693500	AT4G17790
Os02g0693700	AT1G10680
Os02g0693700	AT4G25960
Os02g0694100	AT1G06630
Os02g0694100	AT1G21990
Os02g0694100	AT1G47920
Os02g0694100	AT1G48390
Os02g0694100	AT1G48400
Os02g0694100	AT1G52650
Os02g0694100	AT1G56610
Os02g0694100	AT1G58310
Os02g0694100	AT1G64540
Os02g0694100	AT2G14070
Os02g0694100	AT2G29910
Os02g0694100	AT2G29930
Os02g0694100	AT2G42720
Os02g0694100	AT2G42730
Os02g0694100	AT3G03030
Os02g0694100	AT3G03040
Os02g0694100	AT3G49150
Os02g0694100	AT3G58820
Os02g0694100	AT3G58860
Os02g0694100	AT3G58880
Os02g0694100	AT3G58890
Os02g0694100	AT3G58900
Os02g0694100	AT3G58930
Os02g0694100	AT3G58940
Os02g0694100	AT3G58950
Os02g0694100	AT3G59000
Os02g0694100	AT3G59150
Os02g0694100	AT3G59160
Os02g0694100	AT3G59170
Os02g0694100	AT3G59180
Os02g0694100	AT3G59190
Os02g0694100	AT3G59200
Os02g0694100	AT3G59210
Os02g0694100	AT3G59230
Os02g0694100	AT3G59240
Os02g0694100	AT3G59250
Os02g0694100	AT3G59270
Os02g0694100	AT4G00320
Os02g0694100	AT4G13960
Os02g0694100	AT4G14096
Os02g0694100	AT4G14103
Os02g0694100	AT4G27050
Os02g0694100	AT5G35926
Os02g0694100	AT5G35995
Os02g0694100	AT5G38386
Os02g0694100	AT5G38390
Os02g0694100	AT5G38391
Os02g0694100	AT5G38392
Os02g0694100	AT5G38396
Os02g0694100	AT5G41630
Os02g0694100	AT5G41830
Os02g0694100	AT5G41840
Os02g0694201	AT3G02980
Os02g0694201	AT5G16800
Os02g0694700	AT1G32340
Os02g0694800	AT5G16810
Os02g0694900	AT1G32320
Os02g0695200	AT1G16490
Os02g0695200	AT1G56160
Os02g0695200	AT1G79180
Os02g0695200	AT3G12820
Os02g0695700	AT1G65032
Os02g0696500	AT1G32170
Os02g0696500	AT4G18990
Os02g0696700	AT5G46910
Os02g0697300	AT5G16880
Os02g0697400	AT1G65060
Os02g0697600	AT3G03060
Os02g0697600	AT5G16930
Os02g0697800	AT1G32050
Os02g0698800	AT1G30650
Os02g0699600	AT2G37190
Os02g0699600	AT3G53430
Os02g0699600	AT5G60670
Os02g0699700	AT3G23890
Os02g0699900	AT3G02160
Os02g0699900	AT5G15570
Os02g0700100	AT4G33260
Os02g0700100	AT4G33270
Os02g0700100	AT5G26900
Os02g0700100	AT5G27080
Os02g0700100	AT5G27570
Os02g0700100	AT5G27945
Os02g0700300	AT5G45580
Os02g0700500	AT1G31820
Os02g0700500	AT1G31830
Os02g0700500	AT5G05630
Os02g0700600	AT4G19110
Os02g0700600	AT5G45430
Os02g0700700	AT1G31880
Os02g0700700	AT2G21030
Os02g0700700	AT2G35600
Os02g0701600	AT1G64970
Os02g0701900	AT3G06060
Os02g0701900	AT5G19200
Os02g0702000	AT2G15820
Os02g0702400	AT4G19420
Os02g0702500	AT5G35980
Os02g0702800	AT4G17730
Os02g0702800	AT5G16830
Os02g0702800	AT5G46860
Os02g0703300	AT1G31720
Os02g0703300	AT4G19370
Os02g0703600	AT4G19230
Os02g0703600	AT5G45340
Os02g0703900	AT3G45870
Os02g0703900	AT4G19185
Os02g0703900	AT5G45370
Os02g0704000	AT4G19170
Os02g0704300	AT5G35970
Os02g0704500	AT3G50920
Os02g0704500	AT5G66450
Os02g0704800	AT1G75330
Os02g0704900	AT2G18230
Os02g0705000	AT4G34540
Os02g0705100	AT4G36530
Os02g0705300	AT1G47270
Os02g0705400	AT2G21620
Os02g0705500	AT4G34530
Os02g0705600	AT4G36550
Os02g0706500	AT2G18330
Os02g0706500	AT4G36580
Os02g0706600	AT1G75240
Os02g0706600	AT2G18350
Os02g0706600	AT3G50890
Os02g0706900	AT2G18360
Os02g0706900	AT4G36610
Os02g0707000	AT3G27820
Os02g0707100	AT3G27820
Os02g0707200	AT5G62940
Os02g0708100	AT3G27740
Os02g0708200	AT1G26190
Os02g0708200	AT1G73980
Os02g0708300	AT3G42830
Os02g0708300	AT5G20570
Os02g0708400	AT1G27500
Os02g0708400	AT3G27960
Os02g0708600	AT2G23740
Os02g0709000	AT3G27970
Os02g0709000	AT5G40310
Os02g0709200	AT1G71920
Os02g0709200	AT5G10330
Os02g0709600	AT3G25640
Os02g0709600	AT5G23100
Os02g0709800	AT5G52580
Os02g0710102	AT1G13220
Os02g0710102	AT1G67230
Os02g0710102	AT1G68790
Os02g0710300	AT1G66470
Os02g0710300	AT5G37800
Os02g0710500	AT4G11900
Os02g0710800	AT2G01440
Os02g0710900	AT4G16660
Os02g0712000	AT3G03380
Os02g0712400	AT1G46768
Os02g0712400	AT4G06746
Os02g0712500	AT2G33570
Os02g0713400	AT2G17420
Os02g0713400	AT4G35460
Os02g0713700	AT1G20900
Os02g0713700	AT1G76500
Os02g0713700	AT4G35390
Os02g0713900	AT1G76490
Os02g0713900	AT2G17370
Os02g0714100	AT3G51520
Os02g0714200	AT1G20950
Os02g0714200	AT1G76550
Os02g0714300	AT2G17410
Os02g0714500	AT5G65950
Os02g0714600	AT2G42910
Os02g0715000	AT1G20850
Os02g0715000	AT4G35350
Os02g0715200	AT2G33630
Os02g0716500	AT3G12120
Os02g0716800	AT5G19640
Os02g0717100	AT5G19630
Os02g0717300	AT2G42210
Os02g0717400	AT3G52140
Os02g0717500	AT5G48020
Os02g0717600	AT4G12070
Os02g0717700	AT5G15770
Os02g0717900	AT5G13070
Os02g0718900	AT3G08580
Os02g0718900	AT5G13490
Os02g0719000	AT1G12070
Os02g0719000	AT1G62450
Os02g0719000	AT3G07880
Os02g0719100	AT2G04750
Os02g0719100	AT4G26700
Os02g0719100	AT5G35700
Os02g0719100	AT5G55400
Os02g0719600	AT1G19640
Os02g0719700	AT1G12060
Os02g0719800	AT2G42890
Os02g0720200	AT4G26760
Os02g0720200	AT5G55230
Os02g0720300	AT2G04550
Os02g0720500	AT5G10760
Os02g0720500	AT5G10770
Os02g0720600	AT5G10760
Os02g0720600	AT5G10770
Os02g0720700	AT1G55620
Os02g0721100	AT1G36340
Os02g0721200	AT1G36340
Os02g0721600	AT5G56190
Os02g0721700	AT2G20700
Os02g0721700	AT4G26466
Os02g0721700	AT4G28280
Os02g0721700	AT5G56170
Os02g0721800	AT1G55690
Os02g0721800	AT5G56160
Os02g0722300	AT4G12650
Os02g0722700	AT4G26480
Os02g0722700	AT5G56140
Os02g0722800	AT3G13290
Os02g0722800	AT3G13300
Os02g0723200	AT2G22900
Os02g0723200	AT4G37690
Os02g0723200	AT4G38310
Os02g0723400	AT2G46990
Os02g0723400	AT3G17600
Os02g0723400	AT3G62100
Os02g0723600	AT1G60620
Os02g0723600	AT1G60850
Os02g0723700	AT3G17590
Os02g0724000	AT3G07650
Os02g0724000	AT5G48250
Os02g0724500	AT5G55950
Os02g0724600	AT4G26600
Os02g0724600	AT5G55920
Os02g0725000	AT4G26610
Os02g0725000	AT5G55910
Os02g0725100	AT4G26620
Os02g0725100	AT5G55900
Os02g0725200	AT3G07670
Os02g0725300	AT1G55850
Os02g0725600	AT5G47680
Os02g0725700	AT5G47670
Os02g0726300	AT2G28510
Os02g0726300	AT3G45610
Os02g0726300	AT5G60200
Os02g0726400	AT1G26300
Os02g0726400	AT1G69030
Os02g0727100	AT3G30390
Os02g0727100	AT5G38820
Os02g0727300	AT1G68940
Os02g0727500	AT1G16810
Os02g0727700	AT1G14200
Os02g0728300	AT1G13580
Os02g0728300	AT3G25540
Os02g0728500	AT5G16000
Os02g0728600	AT5G08180
Os02g0728700	AT5G38720
Os02g0729100	AT3G02440
Os02g0729100	AT5G15890
Os02g0729100	AT5G15900
Os02g0729200	AT3G02440
Os02g0729200	AT5G15890
Os02g0729200	AT5G15900
Os02g0729400	AT5G23060
Os02g0729700	AT1G27045
Os02g0729700	AT3G01470
Os02g0730000	AT1G23800
Os02g0730000	AT3G48000
Os02g0730100	AT1G60170
Os02g0730100	AT1G70400
Os02g0730300	AT1G70300
Os02g0730300	AT5G14880
Os02g0730400	AT1G23880
Os02g0730400	AT1G70280
Os02g0730400	AT5G14890
Os02g0730400	AT5G14895
Os02g0730500	AT1G54770
Os02g0730500	AT5G30495
Os02g0730600	AT1G25480
Os02g0730600	AT1G68600
Os02g0730600	AT2G17470
Os02g0730700	AT1G49050
Os02g0730800	AT3G20930
Os02g0731200	AT2G22630
Os02g0731200	AT3G57230
Os02g0731200	AT4G37940
Os02g0731700	AT1G04500
Os02g0731700	AT1G25440
Os02g0731700	AT1G49130
Os02g0731700	AT1G68520
Os02g0731700	AT1G73870
Os02g0731900	AT1G25450
Os02g0731900	AT1G68530
Os02g0732200	AT1G23030
Os02g0732200	AT1G71020
Os02g0732500	AT5G37680
Os02g0732600	AT5G62320
Os02g0732700	AT1G23230
Os02g0732800	AT5G37690
Os02g0732900	AT5G57930
Os02g0733001	AT1G23220
Os02g0733300	AT1G23210
Os02g0733300	AT1G70710
Os02g0733800	AT1G24610
Os02g0734300	AT1G14860
Os02g0734300	AT1G18300
Os02g0734300	AT1G73540
Os02g0734300	AT2G01670
Os02g0734400	AT1G23240
Os02g0734400	AT1G23250
Os02g0734400	AT1G70670
Os02g0734400	AT1G70680
Os02g0734500	AT1G23240
Os02g0734500	AT1G23250
Os02g0734500	AT1G70670
Os02g0734500	AT1G70680
Os02g0734600	AT1G23240
Os02g0734600	AT1G23250
Os02g0734600	AT1G70670
Os02g0734600	AT1G70680
Os02g0734800	AT1G70690
Os02g0734800	AT2G01660
Os02g0734800	AT5G37660
Os02g0735100	AT5G51740
